Nodes,Edges,Graph Type,MST Weight,Prim Time (s),Kruskal Time (s)
168,8978,tree + 50% edges,170.0,0.031122207641601562,0.032198429107666016
168,9926,tree + 60% edges,160.5,0.02643108367919922,0.036705732345581055
168,10569,tree + 70% edges,169.5,0.0261993408203125,0.035637617111206055
168,11257,tree + 80% edges,174.5,0.025887489318847656,0.03928399085998535
168,11759,tree + 90% edges,153.5,0.026488065719604492,0.045610904693603516
141,9870,complete,863,0.03543353080749512,0.056044816970825195
141,140,tree,863,0.016617536544799805,0.0216367244720459
141,1908,tree + 10% edges,333.0,0.014218330383300781,0.008759737014770508
141,3332,tree + 20% edges,240.5,0.01936197280883789,0.013441801071166992
141,4546,tree + 30% edges,189.5,0.01795029640197754,0.022205591201782227
141,5483,tree + 40% edges,168.5,0.01647329330444336,0.018868446350097656
141,6336,tree + 50% edges,165.5,0.017391204833984375,0.021377086639404297
141,6916,tree + 60% edges,146.0,0.01798701286315918,0.03905940055847168
141,7413,tree + 70% edges,156.5,0.02771759033203125,0.029027223587036133
141,7945,tree + 80% edges,143.5,0.019240140914916992,0.028032541275024414
141,8179,tree + 90% edges,156.0,0.018668651580810547,0.027169227600097656
197,19306,complete,1023,0.04694318771362305,0.1036837100982666
197,196,tree,1023,0.030702590942382812,0.09387350082397461
197,3662,tree + 10% edges,372.5,0.027261972427368164,0.016744613647460938
197,6446,tree + 20% edges,260.5,0.02924203872680664,0.023896217346191406
197,8729,tree + 30% edges,205.5,0.03201580047607422,0.031754493713378906
197,10729,tree + 40% edges,168.5,0.03084254264831543,0.04073834419250488
197,12242,tree + 50% edges,158.0,0.03436779975891113,0.09309649467468262
197,13519,tree + 60% edges,199.5,0.036492347717285156,0.04708409309387207
197,14612,tree + 70% edges,165.0,0.03697037696838379,0.05178427696228027
197,15504,tree + 80% edges,175.5,0.03645610809326172,0.052439212799072266
197,16088,tree + 90% edges,189.5,0.03932595252990723,0.06913256645202637
198,19503,complete,1001,0.05234813690185547,0.10455799102783203
198,197,tree,1001,0.030977487564086914,0.04172325134277344
198,3694,tree + 10% edges,392.0,0.028118133544921875,0.01882147789001465
198,6581,tree + 20% edges,261.5,0.030328035354614258,0.027587413787841797
198,8864,tree + 30% edges,205.0,0.0307466983795166,0.034152984619140625
198,10780,tree + 40% edges,194.5,0.03354501724243164,0.038838863372802734
198,12364,tree + 50% edges,171.5,0.035607099533081055,0.04326200485229492
198,13680,tree + 60% edges,181.0,0.03524184226989746,0.04925894737243652
198,14701,tree + 70% edges,181.0,0.038606882095336914,0.05111408233642578
198,15628,tree + 80% edges,157.5,0.03694653511047363,0.055835723876953125
198,16347,tree + 90% edges,160.5,0.04768872261047363,0.07604265213012695
146,10585,complete,866,0.02561211585998535,0.05373406410217285
146,145,tree,866,0.017608642578125,0.026072978973388672
146,2050,tree + 10% edges,313.0,0.015302181243896484,0.011736869812011719
146,3572,tree + 20% edges,253.0,0.016056299209594727,0.013805150985717773
146,4894,tree + 30% edges,195.5,0.017513513565063477,0.01744985580444336
146,5854,tree + 40% edges,182.0,0.021199464797973633,0.01977705955505371
146,6790,tree + 50% edges,168.0,0.04670572280883789,0.026373624801635742
146,7392,tree + 60% edges,167.0,0.021224260330200195,0.02826404571533203
146,7999,tree + 70% edges,157.0,0.01914072036743164,0.026892423629760742
146,8466,tree + 80% edges,166.0,0.019579648971557617,0.026935338973999023
146,8816,tree + 90% edges,194.5,0.02269124984741211,0.030994415283203125
186,17205,complete,1009,0.05762839317321777,0.16200661659240723
186,185,tree,1009,0.028148889541625977,0.03687000274658203
186,3251,tree + 10% edges,403.0,0.02427506446838379,0.017792224884033203
186,5796,tree + 20% edges,221.5,0.031877994537353516,0.02789473533630371
186,7841,tree + 30% edges,193.5,0.03574562072753906,0.05346059799194336
186,9521,tree + 40% edges,173.0,0.07016634941101074,0.03968000411987305
186,10967,tree + 50% edges,162.5,0.03255748748779297,0.03825092315673828
186,12080,tree + 60% edges,169.5,0.03276395797729492,0.041306495666503906
186,12979,tree + 70% edges,177.5,0.03105926513671875,0.044139862060546875
186,13777,tree + 80% edges,165.0,0.046100616455078125,0.049863576889038086
186,14301,tree + 90% edges,179.5,0.03346896171569824,0.04858970642089844
169,14196,complete,976,0.036382198333740234,0.07337689399719238
169,168,tree,976,0.02299642562866211,0.030572891235351562
169,2709,tree + 10% edges,354.5,0.021138906478881836,0.014125585556030273
169,4828,tree + 20% edges,240.5,0.030240774154663086,0.025391101837158203
169,6537,tree + 30% edges,210.0,0.0274355411529541,0.026232481002807617
169,7853,tree + 40% edges,190.5,0.023429393768310547,0.032189369201660156
169,9009,tree + 50% edges,169.5,0.02569890022277832,0.03068995475769043
169,9974,tree + 60% edges,150.0,0.024002552032470703,0.0367281436920166
169,10763,tree + 70% edges,171.5,0.026083707809448242,0.03743243217468262
169,11357,tree + 80% edges,156.0,0.02728867530822754,0.04567551612854004
169,11821,tree + 90% edges,175.0,0.02808976173400879,0.04098057746887207
199,19701,complete,1088,0.04965019226074219,0.1020193099975586
199,198,tree,1088,0.03238844871520996,0.04238557815551758
199,3740,tree + 10% edges,365.0,0.030455350875854492,0.01831364631652832
199,6626,tree + 20% edges,269.0,0.029905080795288086,0.026660442352294922
199,8985,tree + 30% edges,200.0,0.031952619552612305,0.03952622413635254
199,10910,tree + 40% edges,200.0,0.044183969497680664,0.06143522262573242
199,12437,tree + 50% edges,180.5,0.044173240661621094,0.04528617858886719
199,13883,tree + 60% edges,159.0,0.037532806396484375,0.0482180118560791
199,14928,tree + 70% edges,189.0,0.03567218780517578,0.051435232162475586
199,15746,tree + 80% edges,170.0,0.06653118133544922,0.06321120262145996
199,16491,tree + 90% edges,192.5,0.037358760833740234,0.05455303192138672
178,15753,complete,986,0.04008126258850098,0.0816187858581543
178,177,tree,986,0.026015758514404297,0.07800650596618652
178,2980,tree + 10% edges,329.0,0.025975465774536133,0.015243053436279297
178,5319,tree + 20% edges,243.5,0.0273287296295166,0.022250652313232422
178,7235,tree + 30% edges,171.0,0.02984309196472168,0.027235031127929688
178,8761,tree + 40% edges,179.0,0.029001712799072266,0.03145122528076172
178,10001,tree + 50% edges,183.0,0.027008533477783203,0.0378727912902832
178,11094,tree + 60% edges,168.0,0.036218881607055664,0.059216976165771484
178,11846,tree + 70% edges,163.0,0.03737592697143555,0.05154538154602051
178,12544,tree + 80% edges,177.5,0.030858755111694336,0.09042620658874512
178,13205,tree + 90% edges,199.5,0.035454750061035156,0.08140802383422852
152,11476,complete,892,0.0331876277923584,0.05796933174133301
152,151,tree,892,0.02196478843688965,0.02496194839477539
152,2194,tree + 10% edges,364.0,0.01837944984436035,0.009685993194580078
152,3866,tree + 20% edges,249.5,0.016988754272460938,0.014426231384277344
152,5307,tree + 30% edges,197.0,0.0181732177734375,0.019765138626098633
152,6414,tree + 40% edges,176.5,0.0201876163482666,0.02312159538269043
152,7253,tree + 50% edges,171.5,0.02005147933959961,0.025650501251220703
152,8045,tree + 60% edges,150.5,0.02875828742980957,0.033684492111206055
152,8704,tree + 70% edges,157.0,0.02656078338623047,0.0360713005065918
152,9158,tree + 80% edges,167.0,0.02425408363342285,0.03315281867980957
152,9608,tree + 90% edges,156.5,0.021697521209716797,0.032113075256347656
122,7381,complete,781,0.017604589462280273,0.038932085037231445
122,121,tree,781,0.012365579605102539,0.01581883430480957
122,1437,tree + 10% edges,335.5,0.01070547103881836,0.006337881088256836
122,2500,tree + 20% edges,244.5,0.011378288269042969,0.009469747543334961
122,3404,tree + 30% edges,192.5,0.012107610702514648,0.013501405715942383
122,4137,tree + 40% edges,144.0,0.015244007110595703,0.014389514923095703
122,4723,tree + 50% edges,189.0,0.012748003005981445,0.015758275985717773
122,5197,tree + 60% edges,125.5,0.013569116592407227,0.017514467239379883
122,5610,tree + 70% edges,147.5,0.013426780700683594,0.018693923950195312
122,5925,tree + 80% edges,142.0,0.017487287521362305,0.020709514617919922
122,6197,tree + 90% edges,159.5,0.014783620834350586,0.022988319396972656
122,7381,complete,828,0.017913103103637695,0.03891420364379883
122,121,tree,828,0.01568007469177246,0.01811695098876953
122,1436,tree + 10% edges,311.0,0.012982368469238281,0.0073108673095703125
122,2543,tree + 20% edges,226.0,0.013292312622070312,0.009194135665893555
122,3383,tree + 30% edges,183.5,0.013251781463623047,0.014027833938598633
122,4092,tree + 40% edges,169.0,0.013952016830444336,0.016478776931762695
122,4734,tree + 50% edges,153.5,0.01556849479675293,0.01841592788696289
122,5234,tree + 60% edges,133.5,0.015409708023071289,0.019652366638183594
122,5577,tree + 70% edges,147.0,0.017357826232910156,0.024074077606201172
122,5887,tree + 80% edges,160.0,0.0221102237701416,0.0491945743560791
122,6169,tree + 90% edges,146.5,0.02313375473022461,0.04336714744567871
162,13041,complete,890,0.05213642120361328,0.08977103233337402
162,161,tree,890,0.02616143226623535,0.037471771240234375
162,2489,tree + 10% edges,329.0,0.020512104034423828,0.011300325393676758
162,4411,tree + 20% edges,262.5,0.0267946720123291,0.031342506408691406
162,5919,tree + 30% edges,196.5,0.03603529930114746,0.02174997329711914
162,7216,tree + 40% edges,185.0,0.022872209548950195,0.02707815170288086
162,8348,tree + 50% edges,168.0,0.02236652374267578,0.029228687286376953
162,9160,tree + 60% edges,171.5,0.024085044860839844,0.03223538398742676
162,9852,tree + 70% edges,151.0,0.02469491958618164,0.03370952606201172
162,10456,tree + 80% edges,160.5,0.025400638580322266,0.06563472747802734
162,10915,tree + 90% edges,177.0,0.027767419815063477,0.05703234672546387
169,14196,complete,931,0.0599522590637207,0.11589741706848145
169,168,tree,931,0.03538966178894043,0.058286428451538086
169,2710,tree + 10% edges,322.5,0.0413210391998291,0.01793813705444336
169,4859,tree + 20% edges,255.0,0.0335237979888916,0.02579474449157715
169,6536,tree + 30% edges,201.5,0.02621746063232422,0.027306318283081055
169,7885,tree + 40% edges,178.0,0.030308008193969727,0.03688406944274902
169,9124,tree + 50% edges,160.0,0.03713250160217285,0.04558610916137695
169,10058,tree + 60% edges,168.0,0.061185359954833984,0.054686784744262695
169,10789,tree + 70% edges,165.5,0.026741504669189453,0.04147958755493164
169,11363,tree + 80% edges,173.0,0.03073596954345703,0.041425466537475586
169,11932,tree + 90% edges,166.5,0.027088403701782227,0.04173684120178223
194,18721,complete,1110,0.047623634338378906,0.1324300765991211
194,193,tree,1110,0.03594970703125,0.041608333587646484
194,3548,tree + 10% edges,343.5,0.028857946395874023,0.02061772346496582
194,6268,tree + 20% edges,249.5,0.040357351303100586,0.028628826141357422
194,8563,tree + 30% edges,214.0,0.04300546646118164,0.03678536415100098
194,10372,tree + 40% edges,177.5,0.044312477111816406,0.04851937294006348
194,11910,tree + 50% edges,172.5,0.042302846908569336,0.04397106170654297
194,13155,tree + 60% edges,180.5,0.03376054763793945,0.04817938804626465
194,14147,tree + 70% edges,170.0,0.03901529312133789,0.07244157791137695
194,15006,tree + 80% edges,183.5,0.05802321434020996,0.07427048683166504
194,15561,tree + 90% edges,172.0,0.04906773567199707,0.07570552825927734
187,17391,complete,970,0.07326388359069824,0.15649867057800293
187,186,tree,970,0.038948774337768555,0.09248733520507812
187,3324,tree + 10% edges,384.5,0.03369140625,0.019449234008789062
187,5843,tree + 20% edges,254.0,0.03398394584655762,0.029866695404052734
187,7952,tree + 30% edges,217.0,0.03587150573730469,0.04083061218261719
187,9657,tree + 40% edges,191.0,0.03874969482421875,0.047035932540893555
187,11066,tree + 50% edges,169.5,0.0584259033203125,0.06482458114624023
187,12180,tree + 60% edges,164.5,0.04438328742980957,0.06144523620605469
187,13112,tree + 70% edges,189.5,0.045847415924072266,0.06737303733825684
187,13847,tree + 80% edges,184.0,0.0540928840637207,0.08719086647033691
187,14528,tree + 90% edges,168.5,0.04244399070739746,0.07734179496765137
136,9180,complete,871,0.03037285804748535,0.05688595771789551
136,135,tree,871,0.015943288803100586,0.021164417266845703
136,1773,tree + 10% edges,312.5,0.014123678207397461,0.007729291915893555
136,3098,tree + 20% edges,215.0,0.014492988586425781,0.019185543060302734
136,4231,tree + 30% edges,187.0,0.030896425247192383,0.027082204818725586
136,5098,tree + 40% edges,174.0,0.01750922203063965,0.019781112670898438
136,5870,tree + 50% edges,167.5,0.021506547927856445,0.025958776473999023
136,6469,tree + 60% edges,155.5,0.027525901794433594,0.036080360412597656
136,6902,tree + 70% edges,165.5,0.027068138122558594,0.03683018684387207
136,7314,tree + 80% edges,181.5,0.027796030044555664,0.032994747161865234
136,7662,tree + 90% edges,170.0,0.047499895095825195,0.04184222221374512
134,8911,complete,840,0.03668045997619629,0.06555390357971191
134,133,tree,840,0.017704248428344727,0.026560544967651367
134,1712,tree + 10% edges,340.5,0.01810455322265625,0.008018732070922852
134,3023,tree + 20% edges,231.5,0.019900083541870117,0.017606496810913086
134,4140,tree + 30% edges,193.0,0.020736217498779297,0.01915121078491211
134,4990,tree + 40% edges,149.5,0.021978139877319336,0.024894237518310547
134,5652,tree + 50% edges,167.0,0.02846384048461914,0.028544902801513672
134,6277,tree + 60% edges,158.5,0.022618532180786133,0.030539751052856445
134,6728,tree + 70% edges,148.0,0.025405406951904297,0.03611874580383301
134,7180,tree + 80% edges,142.5,0.022738933563232422,0.03531479835510254
134,7482,tree + 90% edges,139.0,0.026623010635375977,0.03699302673339844
164,13366,complete,945,0.04594564437866211,0.09021973609924316
164,163,tree,945,0.024549007415771484,0.03226804733276367
164,2559,tree + 10% edges,334.5,0.024706125259399414,0.01594257354736328
164,4507,tree + 20% edges,241.5,0.031134605407714844,0.025337934494018555
164,6082,tree + 30% edges,214.0,0.03871607780456543,0.0358278751373291
164,7446,tree + 40% edges,173.5,0.03121185302734375,0.03629922866821289
164,8513,tree + 50% edges,158.0,0.03217315673828125,0.04445362091064453
164,9407,tree + 60% edges,182.5,0.03291821479797363,0.041140079498291016
164,10078,tree + 70% edges,167.5,0.028262853622436523,0.03684258460998535
164,10746,tree + 80% edges,157.0,0.04120063781738281,0.06639480590820312
164,11154,tree + 90% edges,169.0,0.026183366775512695,0.03851795196533203
182,16471,complete,948,0.042382001876831055,0.08779549598693848
182,181,tree,948,0.02631068229675293,0.03616142272949219
182,3143,tree + 10% edges,370.0,0.031005859375,0.022243261337280273
182,5600,tree + 20% edges,232.0,0.03413510322570801,0.029644250869750977
182,7533,tree + 30% edges,191.0,0.04160737991333008,0.04169130325317383
182,9164,tree + 40% edges,180.5,0.04132509231567383,0.04070019721984863
182,10496,tree + 50% edges,179.0,0.029851675033569336,0.036666154861450195
182,11492,tree + 60% edges,182.0,0.0405576229095459,0.0671854019165039
182,12424,tree + 70% edges,162.5,0.03041529655456543,0.0462949275970459
182,13159,tree + 80% edges,173.5,0.03937697410583496,0.06684112548828125
182,13797,tree + 90% edges,162.5,0.04749321937561035,0.07143998146057129
191,18145,complete,1001,0.08129596710205078,0.12152576446533203
191,190,tree,1001,0.036763906478881836,0.05031442642211914
191,3422,tree + 10% edges,356.0,0.03628087043762207,0.019780874252319336
191,6092,tree + 20% edges,259.0,0.04416012763977051,0.04126381874084473
191,8268,tree + 30% edges,195.5,0.06760573387145996,0.043511390686035156
191,10033,tree + 40% edges,186.0,0.038526296615600586,0.050868988037109375
191,11551,tree + 50% edges,170.0,0.050763845443725586,0.05752062797546387
191,12824,tree + 60% edges,190.0,0.04870867729187012,0.06458425521850586
191,13749,tree + 70% edges,169.5,0.04053521156311035,0.059874773025512695
191,14514,tree + 80% edges,179.0,0.05119800567626953,0.07795000076293945
191,15161,tree + 90% edges,170.0,0.04923391342163086,0.06648850440979004
158,12403,complete,931,0.031182050704956055,0.09726500511169434
158,157,tree,931,0.026854991912841797,0.03760719299316406
158,2380,tree + 10% edges,332.5,0.018009424209594727,0.010879278182983398
158,4232,tree + 20% edges,208.0,0.020593881607055664,0.016701221466064453
158,5638,tree + 30% edges,192.5,0.023128986358642578,0.02086925506591797
